transaction_id,customer_id,transaction_date,amount
22160,6341,16-01-2023 09:19,84.1
22161,3601,16-01-2023 09:20,422.54
22162,5884,16-01-2023 09:21,498.07
22163,4195,16-01-2023 09:22,605.39
22164,1190,16-01-2023 09:23,588.91
22165,7408,16-01-2023 09:24,764.82
22166,9294,16-01-2023 09:25,898.95
22167,9981,16-01-2023 09:26,870.05
22168,9169,16-01-2023 09:27,114.64
22169,1774,16-01-2023 09:28,659.27
22170,4737,16-01-2023 09:29,921.05
22171,1660,16-01-2023 09:30,59.46
22172,4840,16-01-2023 09:31,431.61
22173,6812,16-01-2023 09:32,138.34
22174,3739,16-01-2023 09:33,804.3
22175,2378,16-01-2023 09:34,672.88
22176,3263,16-01-2023 09:35,933.75
22177,4035,16-01-2023 09:36,320.86
22178,4514,16-01-2023 09:37,34.41
22179,3901,16-01-2023 09:38,924.34
22180,5158,16-01-2023 09:39,36.88
22181,3243,16-01-2023 09:40,250.78
22182,6760,16-01-2023 09:41,551.83
22183,7387,16-01-2023 09:42,97.58
22184,1788,16-01-2023 09:43,249.26
22185,8073,16-01-2023 09:44,575.95
22186,1766,16-01-2023 09:45,204.97
22187,6907,16-01-2023 09:46,396.39
22188,7172,16-01-2023 09:47,589.07
22189,8720,16-01-2023 09:48,62.5
22190,7960,16-01-2023 09:49,412.09
22191,8386,16-01-2023 09:50,314.94
22192,6687,16-01-2023 09:51,67.84
22193,6514,16-01-2023 09:52,819.78
22194,1512,16-01-2023 09:53,517.47
22195,1357,16-01-2023 09:54,215.55
22196,1189,16-01-2023 09:55,694.89
22197,7157,16-01-2023 09:56,671.86
22198,6529,16-01-2023 09:57,279.21
22199,4744,16-01-2023 09:58,115.55
22200,3594,16-01-2023 09:59,808.39
22201,9715,16-01-2023 10:00,52.62
22202,3653,16-01-2023 10:01,566.96
22203,4949,16-01-2023 10:02,692.22
22204,6886,16-01-2023 10:03,907.61
22205,7873,16-01-2023 10:04,176.45
22206,9218,16-01-2023 10:05,314.47
22207,1262,16-01-2023 10:06,724.7
22208,4709,16-01-2023 10:07,492.43
22209,4061,16-01-2023 10:08,357.3
22210,2630,16-01-2023 10:09,743.31
22211,9154,16-01-2023 10:10,696.82
22212,2657,16-01-2023 10:11,487
22213,9157,16-01-2023 10:12,561.79
22214,3826,16-01-2023 10:13,58.69
22215,7831,16-01-2023 10:14,199.7
22216,6423,16-01-2023 10:15,541.02
22217,2453,16-01-2023 10:16,911.58
22218,1318,16-01-2023 10:17,402.27
22219,9279,16-01-2023 10:18,310
22220,4412,16-01-2023 10:19,603.79
22221,9378,16-01-2023 10:20,557.05
22222,7565,16-01-2023 10:21,787.29
22223,1899,16-01-2023 10:22,477.63
22224,4020,16-01-2023 10:23,750.95
22225,7352,16-01-2023 10:24,59.71
22226,6906,16-01-2023 10:25,713.17
22227,4330,16-01-2023 10:26,81.74
22228,4719,16-01-2023 10:27,196.9
22229,3938,16-01-2023 10:28,606
22230,3821,16-01-2023 10:29,579.07
22231,1763,16-01-2023 10:30,78.34
22232,4754,16-01-2023 10:31,782.78
22233,5163,16-01-2023 10:32,22.76
22234,6635,16-01-2023 10:33,639.07
22235,8178,16-01-2023 10:34,349.54
22236,5338,16-01-2023 10:35,990.02
22237,3037,16-01-2023 10:36,82.34
22238,3222,16-01-2023 10:37,934.19
22239,6935,16-01-2023 10:38,728.17
22240,1822,16-01-2023 10:39,914.68
22241,1896,16-01-2023 10:40,719.1
22242,7130,16-01-2023 10:41,419.84
22243,7306,16-01-2023 10:42,908.55
22244,8678,16-01-2023 10:43,740.52
22245,7807,16-01-2023 10:44,994.37
22246,4655,16-01-2023 10:45,238.97
22247,8287,16-01-2023 10:46,125.15
22248,8872,16-01-2023 10:47,742.66
22249,7743,16-01-2023 10:48,739.21
22250,1703,16-01-2023 10:49,305.89
22251,3591,16-01-2023 10:50,922.66
22252,8600,16-01-2023 10:51,277.21
22253,8831,16-01-2023 10:52,589.17
22254,6941,16-01-2023 10:53,960.69
22255,9131,16-01-2023 10:54,381.36
22256,7780,16-01-2023 10:55,748.99
22257,4257,16-01-2023 10:56,249.81
22258,2745,16-01-2023 10:57,367.71
22259,1540,16-01-2023 10:58,134.51
22260,3768,16-01-2023 10:59,836.29
22261,8480,16-01-2023 11:00,873.08
22262,4999,16-01-2023 11:01,826.44
22263,1117,16-01-2023 11:02,381.28
22264,6960,16-01-2023 11:03,876.7
22265,7102,16-01-2023 11:04,999.64
22266,5658,16-01-2023 11:05,236.56
22267,7747,16-01-2023 11:06,141.92
22268,7765,16-01-2023 11:07,396.99
22269,1397,16-01-2023 11:08,807.35
22270,5264,16-01-2023 11:09,281.25
22271,6993,16-01-2023 11:10,960.49
22272,7638,16-01-2023 11:11,567.32
22273,6591,16-01-2023 11:12,53.34
22274,7911,16-01-2023 11:13,44.77
22275,8062,16-01-2023 11:14,873.51
22276,7705,16-01-2023 11:15,233.17
22277,3655,16-01-2023 11:16,173.57
22278,9981,16-01-2023 11:17,747.14
22279,7789,16-01-2023 11:18,247.75
22280,6820,16-01-2023 11:19,998.82
22281,5444,16-01-2023 11:20,156.97
22282,9277,16-01-2023 11:21,876.46
22283,9378,16-01-2023 11:22,629.96
22284,6281,16-01-2023 11:23,188.92
22285,4081,16-01-2023 11:24,713.82
22286,6422,16-01-2023 11:25,622.89
22287,9413,16-01-2023 11:26,780.34
22288,4914,16-01-2023 11:27,579.19
22289,8341,16-01-2023 11:28,640.86
22290,7581,16-01-2023 11:29,852.92
22291,6878,16-01-2023 11:30,515.43
22292,6963,16-01-2023 11:31,890.8
22293,6223,16-01-2023 11:32,218.11
22294,3327,16-01-2023 11:33,936.72
22295,5690,16-01-2023 11:34,683.74
22296,8460,16-01-2023 11:35,828.99
22297,3060,16-01-2023 11:36,48.74
22298,1920,16-01-2023 11:37,636.93
22299,7234,16-01-2023 11:38,211.32
22300,1165,16-01-2023 11:39,992.92
22301,1914,16-01-2023 11:40,389.34
22302,7018,16-01-2023 11:41,926.36
22303,8661,16-01-2023 11:42,640.23
22304,9527,16-01-2023 11:43,452.99
22305,4173,16-01-2023 11:44,545.9
22306,8427,16-01-2023 11:45,478.91
22307,7395,16-01-2023 11:46,266.05
22308,7375,16-01-2023 11:47,957.33
22309,7985,16-01-2023 11:48,480.23
22310,5320,16-01-2023 11:49,751.95
22311,1754,16-01-2023 11:50,237.76
22312,9862,16-01-2023 11:51,386.6
22313,6120,16-01-2023 11:52,840.11
22314,4722,16-01-2023 11:53,203.29
22315,5286,16-01-2023 11:54,8.52
22316,3370,16-01-2023 11:55,610.19
22317,2893,16-01-2023 11:56,590.73
22318,1645,16-01-2023 11:57,25.36
22319,7047,16-01-2023 11:58,810.53
22320,9286,16-01-2023 11:59,936.42
22321,3767,16-01-2023 12:00,775.19
22322,8137,16-01-2023 12:01,93.3
22323,4181,16-01-2023 12:02,561.3
22324,3379,16-01-2023 12:03,471.59
22325,1735,16-01-2023 12:04,600.49
22326,7271,16-01-2023 12:05,959.54
22327,7616,16-01-2023 12:06,114.28
22328,6357,16-01-2023 12:07,895.98
22329,8447,16-01-2023 12:08,431.49
22330,8479,16-01-2023 12:09,800.24
22331,8840,16-01-2023 12:10,329.67
22332,2099,16-01-2023 12:11,433.8
22333,6302,16-01-2023 12:12,428.24
22334,9096,16-01-2023 12:13,711.35
22335,4395,16-01-2023 12:14,766.66
22336,2991,16-01-2023 12:15,378.65
22337,8195,16-01-2023 12:16,622.98
22338,8668,16-01-2023 12:17,51.39
22339,5156,16-01-2023 12:18,824.07
22340,5328,16-01-2023 12:19,694.25
22341,6877,16-01-2023 12:20,344.36
22342,2164,16-01-2023 12:21,722.37
22343,1435,16-01-2023 12:22,139.29
22344,1559,16-01-2023 12:23,799.59
22345,3429,16-01-2023 12:24,536.36
22346,4110,16-01-2023 12:25,185.9
22347,9666,16-01-2023 12:26,428.59
22348,3783,16-01-2023 12:27,192.72
22349,1585,16-01-2023 12:28,650.13
22350,6062,16-01-2023 12:29,849.42
22351,6454,16-01-2023 12:30,689.05
22352,9377,16-01-2023 12:31,514.95
22353,1818,16-01-2023 12:32,70.3
22354,1828,16-01-2023 12:33,44.81
22355,2244,16-01-2023 12:34,789.15
22356,9623,16-01-2023 12:35,366.27
22357,3128,16-01-2023 12:36,587.05
22358,8357,16-01-2023 12:37,842.91
22359,7779,16-01-2023 12:38,697.45
22360,5625,16-01-2023 12:39,164.11
22361,1025,16-01-2023 12:40,610.27
22362,9912,16-01-2023 12:41,990.47
22363,9416,16-01-2023 12:42,844.13
22364,1014,16-01-2023 12:43,864.29
22365,5422,16-01-2023 12:44,922.1
22366,9226,16-01-2023 12:45,905.21
22367,6500,16-01-2023 12:46,661.8
22368,4651,16-01-2023 12:47,527.46
22369,5689,16-01-2023 12:48,655.89
22370,1650,16-01-2023 12:49,861.41
22371,9951,16-01-2023 12:50,372.35
22372,4292,16-01-2023 12:51,136.55
22373,6557,16-01-2023 12:52,713.4
22374,2328,16-01-2023 12:53,230.77
22375,5341,16-01-2023 12:54,301.33
22376,9027,16-01-2023 12:55,512.04
22377,6827,16-01-2023 12:56,888.75
22378,4054,16-01-2023 12:57,416.28
22379,3637,16-01-2023 12:58,184.56
22380,7905,16-01-2023 12:59,210.86
22381,9311,16-01-2023 13:00,605.95
22382,1795,16-01-2023 13:01,606.19
22383,8530,16-01-2023 13:02,343.84
22384,8067,16-01-2023 13:03,978.83
22385,5592,16-01-2023 13:04,376.58
22386,7346,16-01-2023 13:05,989.51
22387,3568,16-01-2023 13:06,145.6
22388,4923,16-01-2023 13:07,163.75
22389,8011,16-01-2023 13:08,499.97
22390,9055,16-01-2023 13:09,733.5
22391,2282,16-01-2023 13:10,684.67
22392,4041,16-01-2023 13:11,199.06
22393,3241,16-01-2023 13:12,389.35
22394,7219,16-01-2023 13:13,183.2
22395,4546,16-01-2023 13:14,621.96
22396,2806,16-01-2023 13:15,63.9
22397,2500,16-01-2023 13:16,55.83
22398,3673,16-01-2023 13:17,236.48
22399,1192,16-01-2023 13:18,661.84
22400,5851,16-01-2023 13:19,759.77
22401,9901,16-01-2023 13:20,502.09
22402,1140,16-01-2023 13:21,594.33
22403,1301,16-01-2023 13:22,524.81
22404,3350,16-01-2023 13:23,843.14
22405,9912,16-01-2023 13:24,497.34
22406,8717,16-01-2023 13:25,973.53
22407,2547,16-01-2023 13:26,704.12
22408,6126,16-01-2023 13:27,85.39
22409,1465,16-01-2023 13:28,623.6
22410,2737,16-01-2023 13:29,484.64
22411,2896,16-01-2023 13:30,902.94
22412,8818,16-01-2023 13:31,708.85
22413,7312,16-01-2023 13:32,812.41
22414,8232,16-01-2023 13:33,386.95
22415,2612,16-01-2023 13:34,227.75
22416,4543,16-01-2023 13:35,57.87
22417,6923,16-01-2023 13:36,131.64
22418,5031,16-01-2023 13:37,110.64
22419,1550,16-01-2023 13:38,902.75
22420,8497,16-01-2023 13:39,770.18
22421,7025,16-01-2023 13:40,360.25
22422,2508,16-01-2023 13:41,494.1
22423,2674,16-01-2023 13:42,466.29
22424,4191,16-01-2023 13:43,179.9
22425,3079,16-01-2023 13:44,915.5
22426,2072,16-01-2023 13:45,519.94
22427,4022,16-01-2023 13:46,485.97
22428,8079,16-01-2023 13:47,72.29
22429,8203,16-01-2023 13:48,930.7
22430,6354,16-01-2023 13:49,403.48
22431,8111,16-01-2023 13:50,838.17
22432,2893,16-01-2023 13:51,265.23
22433,8416,16-01-2023 13:52,781.14
22434,4435,16-01-2023 13:53,292.72
22435,6710,16-01-2023 13:54,864.51
22436,3929,16-01-2023 13:55,47.38
22437,7823,16-01-2023 13:56,167.03
22438,7438,16-01-2023 13:57,761.19
22439,7300,16-01-2023 13:58,207.34
22440,8226,16-01-2023 13:59,132.08
22441,5668,16-01-2023 14:00,659.91
22442,8190,16-01-2023 14:01,572.96
22443,9617,16-01-2023 14:02,791.23
22444,7502,16-01-2023 14:03,982.7
22445,3260,16-01-2023 14:04,295.16
22446,8980,16-01-2023 14:05,827.48
22447,5665,16-01-2023 14:06,96.8
22448,6602,16-01-2023 14:07,587.97
22449,5864,16-01-2023 14:08,672.09
22450,6366,16-01-2023 14:09,654.68
22451,3570,16-01-2023 14:10,162.71
22452,2193,16-01-2023 14:11,633.61
22453,6841,16-01-2023 14:12,353.41
22454,9902,16-01-2023 14:13,93.72
22455,7816,16-01-2023 14:14,776.68
22456,2018,16-01-2023 14:15,459.88
22457,7706,16-01-2023 14:16,274.16
22458,7964,16-01-2023 14:17,176.48
22459,9862,16-01-2023 14:18,464.31
22460,6524,16-01-2023 14:19,342.61
22461,9246,16-01-2023 14:20,710.38
22462,8840,16-01-2023 14:21,61.46
22463,3330,16-01-2023 14:22,504.86
22464,7830,16-01-2023 14:23,917.65
22465,4024,16-01-2023 14:24,848.74
22466,1477,16-01-2023 14:25,146.93
22467,3396,16-01-2023 14:26,41.29
22468,3360,16-01-2023 14:27,129.99
22469,6353,16-01-2023 14:28,191.52
22470,3858,16-01-2023 14:29,560.55
22471,3464,16-01-2023 14:30,877.23
22472,5778,16-01-2023 14:31,674.14
22473,3739,16-01-2023 14:32,32.01
22474,2788,16-01-2023 14:33,293.63
22475,5458,16-01-2023 14:34,562.88
22476,6690,16-01-2023 14:35,141.21
22477,3332,16-01-2023 14:36,307.07
22478,1766,16-01-2023 14:37,143.9
22479,6948,16-01-2023 14:38,646.9
22480,2346,16-01-2023 14:39,166.54
22481,2550,16-01-2023 14:40,64.43
22482,3839,16-01-2023 14:41,544.5
22483,1407,16-01-2023 14:42,787.52
22484,2471,16-01-2023 14:43,744.71
22485,8082,16-01-2023 14:44,224.27
22486,5298,16-01-2023 14:45,809.31
22487,4433,16-01-2023 14:46,317.01
22488,4858,16-01-2023 14:47,889.78
22489,8751,16-01-2023 14:48,634.87
22490,8518,16-01-2023 14:49,394.32
22491,1662,16-01-2023 14:50,59.69
22492,6832,16-01-2023 14:51,596.18
22493,2769,16-01-2023 14:52,939.48
22494,5934,16-01-2023 14:53,902.33
22495,5768,16-01-2023 14:54,613.61
22496,9531,16-01-2023 14:55,471.25
22497,5582,16-01-2023 14:56,737.86
22498,6418,16-01-2023 14:57,659.57
22499,7205,16-01-2023 14:58,59.63
22500,4057,16-01-2023 14:59,226.75
22501,5826,16-01-2023 15:00,460.34
22502,1599,16-01-2023 15:01,888.92
22503,3820,16-01-2023 15:02,288.3
22504,7332,16-01-2023 15:03,645.96
22505,8144,16-01-2023 15:04,551.15
22506,8233,16-01-2023 15:05,7.27
22507,8494,16-01-2023 15:06,910.54
22508,6991,16-01-2023 15:07,814.77
22509,6953,16-01-2023 15:08,66.65
22510,1105,16-01-2023 15:09,166.73
22511,2250,16-01-2023 15:10,613.77
22512,8242,16-01-2023 15:11,522.9
22513,1799,16-01-2023 15:12,493.97
22514,6765,16-01-2023 15:13,549.97
22515,9875,16-01-2023 15:14,236.66
22516,7012,16-01-2023 15:15,881.45
22517,6233,16-01-2023 15:16,115.39
22518,4037,16-01-2023 15:17,558.15
22519,3079,16-01-2023 15:18,741.11
22520,7288,16-01-2023 15:19,782.25
22521,2581,16-01-2023 15:20,305.37
22522,6351,16-01-2023 15:21,598.21
22523,5531,16-01-2023 15:22,146.57
22524,5269,16-01-2023 15:23,886
22525,9129,16-01-2023 15:24,972.55
22526,7751,16-01-2023 15:25,64.41
22527,9873,16-01-2023 15:26,399.14
22528,4130,16-01-2023 15:27,954.35
22529,1302,16-01-2023 15:28,773.49
22530,7778,16-01-2023 15:29,373.82
22531,8875,16-01-2023 15:30,351.63
22532,1925,16-01-2023 15:31,902.98
22533,8991,16-01-2023 15:32,599.31
22534,8482,16-01-2023 15:33,355.79
22535,8845,16-01-2023 15:34,532.98
22536,4035,16-01-2023 15:35,667.53
22537,6890,16-01-2023 15:36,497.25
22538,6230,16-01-2023 15:37,283.32
22539,9323,16-01-2023 15:38,503.6
22540,4327,16-01-2023 15:39,758.27
22541,8882,16-01-2023 15:40,113.11
22542,6230,16-01-2023 15:41,538.32
22543,8751,16-01-2023 15:42,865.41
22544,5012,16-01-2023 15:43,14.24
22545,2124,16-01-2023 15:44,355.17
22546,6218,16-01-2023 15:45,714.08
22547,8613,16-01-2023 15:46,159.64
22548,8236,16-01-2023 15:47,475.21
22549,6930,16-01-2023 15:48,791.19
22550,3785,16-01-2023 15:49,590.18
22551,8915,16-01-2023 15:50,277.77
22552,3011,16-01-2023 15:51,329.41
22553,7801,16-01-2023 15:52,356.74
22554,7370,16-01-2023 15:53,798.54
22555,9665,16-01-2023 15:54,694.06
22556,4759,16-01-2023 15:55,895.45
22557,5795,16-01-2023 15:56,690.51
22558,4079,16-01-2023 15:57,394.32
22559,1912,16-01-2023 15:58,614.18
22560,4453,16-01-2023 15:59,99.87
22561,3894,16-01-2023 16:00,716.77
22562,4754,16-01-2023 16:01,237.61
22563,5655,16-01-2023 16:02,8.87
22564,4947,16-01-2023 16:03,256.53
22565,1571,16-01-2023 16:04,648.4
22566,9473,16-01-2023 16:05,577.11
22567,6179,16-01-2023 16:06,727.05
22568,6864,16-01-2023 16:07,554.15
22569,9814,16-01-2023 16:08,5.33
22570,2354,16-01-2023 16:09,505.6
22571,8236,16-01-2023 16:10,370.48
22572,1615,16-01-2023 16:11,886.17
22573,8647,16-01-2023 16:12,189.17
22574,7687,16-01-2023 16:13,317.33
22575,3275,16-01-2023 16:14,587.19
22576,5305,16-01-2023 16:15,170.12
22577,1524,16-01-2023 16:16,603.48
22578,8730,16-01-2023 16:17,509.87
22579,7375,16-01-2023 16:18,883.23
22580,8340,16-01-2023 16:19,61.16
22581,1127,16-01-2023 16:20,495.25
22582,6090,16-01-2023 16:21,192.85
22583,3645,16-01-2023 16:22,846.34
22584,1316,16-01-2023 16:23,448.19
22585,1361,16-01-2023 16:24,947.35
22586,7862,16-01-2023 16:25,967.78
22587,4695,16-01-2023 16:26,911.5
22588,9701,16-01-2023 16:27,238.43
22589,3417,16-01-2023 16:28,385.01
22590,2414,16-01-2023 16:29,756.13
22591,5695,16-01-2023 16:30,265.71
22592,7760,16-01-2023 16:31,797.48
22593,6135,16-01-2023 16:32,621.97
22594,4354,16-01-2023 16:33,339.16
22595,3995,16-01-2023 16:34,313.35
22596,6782,16-01-2023 16:35,871.91
22597,8862,16-01-2023 16:36,433.36
22598,2530,16-01-2023 16:37,700.46
22599,3892,16-01-2023 16:38,134.85
22600,1427,16-01-2023 16:39,960.99
22601,7163,16-01-2023 16:40,200.85
22602,1608,16-01-2023 16:41,493.94
22603,4635,16-01-2023 16:42,825.33
22604,3076,16-01-2023 16:43,932.46
22605,8217,16-01-2023 16:44,213.86
22606,6748,16-01-2023 16:45,612.55
22607,7399,16-01-2023 16:46,477.64
22608,8531,16-01-2023 16:47,331.63
22609,6514,16-01-2023 16:48,633.24
22610,4084,16-01-2023 16:49,504.79
22611,9665,16-01-2023 16:50,851.76
22612,7832,16-01-2023 16:51,797.68
22613,6326,16-01-2023 16:52,275.31
22614,6183,16-01-2023 16:53,407.12
22615,3015,16-01-2023 16:54,350.47
22616,9935,16-01-2023 16:55,294.95
22617,7943,16-01-2023 16:56,312.32
22618,6374,16-01-2023 16:57,229
22619,9257,16-01-2023 16:58,738.64
22620,5220,16-01-2023 16:59,461.71
22621,8353,16-01-2023 17:00,985.76
22622,8302,16-01-2023 17:01,79.94
22623,9818,16-01-2023 17:02,385.86
22624,6638,16-01-2023 17:03,150.45
22625,6727,16-01-2023 17:04,827.39
22626,6084,16-01-2023 17:05,154.05
22627,3898,16-01-2023 17:06,394.88
22628,7647,16-01-2023 17:07,870.64
22629,1524,16-01-2023 17:08,834.79
22630,4035,16-01-2023 17:09,285.48
22631,6287,16-01-2023 17:10,876.34
22632,1414,16-01-2023 17:11,421
22633,8657,16-01-2023 17:12,922.79
22634,9172,16-01-2023 17:13,863.06
22635,3316,16-01-2023 17:14,891.49
22636,1818,16-01-2023 17:15,18.35
22637,2916,16-01-2023 17:16,779.42
22638,5051,16-01-2023 17:17,757.07
22639,5460,16-01-2023 17:18,449.52
22640,9823,16-01-2023 17:19,768.53
22641,8599,16-01-2023 17:20,741.42
22642,2596,16-01-2023 17:21,480.72
22643,1052,16-01-2023 17:22,611.46
22644,5259,16-01-2023 17:23,716.49
22645,6802,16-01-2023 17:24,644.17
22646,5818,16-01-2023 17:25,511.29
22647,3793,16-01-2023 17:26,417.81
22648,6917,16-01-2023 17:27,98.27
22649,5866,16-01-2023 17:28,984.49
22650,6292,16-01-2023 17:29,233.87
22651,1923,16-01-2023 17:30,585.28
22652,5783,16-01-2023 17:31,55.44
22653,9739,16-01-2023 17:32,848.1
22654,3342,16-01-2023 17:33,962.04
22655,3640,16-01-2023 17:34,836.39
22656,7445,16-01-2023 17:35,644.18
22657,3961,16-01-2023 17:36,775.14
22658,8047,16-01-2023 17:37,546.23
22659,1193,16-01-2023 17:38,55.38
22660,8856,16-01-2023 17:39,87.29
22661,2688,16-01-2023 17:40,261.73
22662,5594,16-01-2023 17:41,32.93
22663,7440,16-01-2023 17:42,955.23
22664,3056,16-01-2023 17:43,391.88
22665,4362,16-01-2023 17:44,704.38
22666,6960,16-01-2023 17:45,95.26
22667,8122,16-01-2023 17:46,160.09
22668,1394,16-01-2023 17:47,60.88
22669,5117,16-01-2023 17:48,157.7
22670,4066,16-01-2023 17:49,366.07
22671,8079,16-01-2023 17:50,967.05
22672,1368,16-01-2023 17:51,250.68
22673,4308,16-01-2023 17:52,105.54
22674,5148,16-01-2023 17:53,651.68
22675,2583,16-01-2023 17:54,704.74
22676,3367,16-01-2023 17:55,955.53
22677,2039,16-01-2023 17:56,11.73
22678,3927,16-01-2023 17:57,706.05
22679,2291,16-01-2023 17:58,163.82
22680,8920,16-01-2023 17:59,480.88
22681,7678,16-01-2023 18:00,418.43
22682,4974,16-01-2023 18:01,509.68
22683,6716,16-01-2023 18:02,327.92
22684,4850,16-01-2023 18:03,693.65
22685,8421,16-01-2023 18:04,136.92
22686,5087,16-01-2023 18:05,584.85
22687,9388,16-01-2023 18:06,252.08
22688,2149,16-01-2023 18:07,734.88
22689,1907,16-01-2023 18:08,341.23
22690,7972,16-01-2023 18:09,79.65
22691,7426,16-01-2023 18:10,355.13
22692,3829,16-01-2023 18:11,535.16
22693,7745,16-01-2023 18:12,330.01
22694,2243,16-01-2023 18:13,571.34
22695,6927,16-01-2023 18:14,581.69
22696,2490,16-01-2023 18:15,84.03
22697,2108,16-01-2023 18:16,81.89
22698,1164,16-01-2023 18:17,142.64
22699,8532,16-01-2023 18:18,285.26
22700,5333,16-01-2023 18:19,797.28
22701,1365,16-01-2023 18:20,458.07
22702,2713,16-01-2023 18:21,581.38
22703,8307,16-01-2023 18:22,944.4
22704,2954,16-01-2023 18:23,345.17
22705,6996,16-01-2023 18:24,424.69
22706,3601,16-01-2023 18:25,970.24
22707,9845,16-01-2023 18:26,51.63
22708,8963,16-01-2023 18:27,654.64
22709,7086,16-01-2023 18:28,312.55
22710,5032,16-01-2023 18:29,466.2
22711,8605,16-01-2023 18:30,937.65
22712,7993,16-01-2023 18:31,289.96
22713,4694,16-01-2023 18:32,213.57
22714,5084,16-01-2023 18:33,829.79
22715,4982,16-01-2023 18:34,67.16
22716,1319,16-01-2023 18:35,418.84
22717,8476,16-01-2023 18:36,98.75
22718,6140,16-01-2023 18:37,796.93
22719,5602,16-01-2023 18:38,754.73
22720,1805,16-01-2023 18:39,935.83
22721,5190,16-01-2023 18:40,505.08
22722,5983,16-01-2023 18:41,969.36
22723,2339,16-01-2023 18:42,567.65
22724,5207,16-01-2023 18:43,189.78
22725,6831,16-01-2023 18:44,19.45
22726,5994,16-01-2023 18:45,661.38
22727,5492,16-01-2023 18:46,727.47
22728,7958,16-01-2023 18:47,147.65
22729,6297,16-01-2023 18:48,219.75
22730,4809,16-01-2023 18:49,434.69
22731,4201,16-01-2023 18:50,584.61
22732,8594,16-01-2023 18:51,514.09
22733,3283,16-01-2023 18:52,164.13
22734,8924,16-01-2023 18:53,899.2
22735,6369,16-01-2023 18:54,482.18
22736,3797,16-01-2023 18:55,210.59
22737,6883,16-01-2023 18:56,437.4
22738,9021,16-01-2023 18:57,627.32
22739,6405,16-01-2023 18:58,350.37
22740,1777,16-01-2023 18:59,288.36
22741,6818,16-01-2023 19:00,303.53
22742,6422,16-01-2023 19:01,315.42
22743,1344,16-01-2023 19:02,440.73
22744,8660,16-01-2023 19:03,983.16
22745,6257,16-01-2023 19:04,34.03
22746,4092,16-01-2023 19:05,253.43
22747,9009,16-01-2023 19:06,949.83
22748,2494,16-01-2023 19:07,652.88
22749,5872,16-01-2023 19:08,49.62
22750,3507,16-01-2023 19:09,606.7
22751,9526,16-01-2023 19:10,526.47
22752,3445,16-01-2023 19:11,808.24
22753,2993,16-01-2023 19:12,899.89
22754,3536,16-01-2023 19:13,716.53
22755,1260,16-01-2023 19:14,82.32
22756,9017,16-01-2023 19:15,39.83
22757,2348,16-01-2023 19:16,571.95
22758,2633,16-01-2023 19:17,577
22759,6285,16-01-2023 19:18,111.76
22760,9796,16-01-2023 19:19,664.58
22761,8649,16-01-2023 19:20,75.43
22762,9361,16-01-2023 19:21,244.97
22763,9549,16-01-2023 19:22,239.97
22764,3748,16-01-2023 19:23,477.42
22765,7168,16-01-2023 19:24,114.33
22766,2966,16-01-2023 19:25,250.45
22767,4292,16-01-2023 19:26,58.55
22768,1961,16-01-2023 19:27,39.23
22769,3218,16-01-2023 19:28,658.07
22770,3369,16-01-2023 19:29,598.27
22771,5733,16-01-2023 19:30,980.63
22772,1567,16-01-2023 19:31,713.25
22773,4102,16-01-2023 19:32,417.03
22774,3477,16-01-2023 19:33,394.82
22775,7318,16-01-2023 19:34,479.99
22776,4103,16-01-2023 19:35,143.84
22777,7467,16-01-2023 19:36,899.09
22778,3934,16-01-2023 19:37,691.64
22779,4206,16-01-2023 19:38,429
22780,7599,16-01-2023 19:39,501.81
22781,7175,16-01-2023 19:40,120.3
22782,4091,16-01-2023 19:41,936.54
22783,9114,16-01-2023 19:42,765.28
22784,1202,16-01-2023 19:43,303.67
22785,8597,16-01-2023 19:44,905.55
22786,6351,16-01-2023 19:45,128.37
22787,4549,16-01-2023 19:46,386.26
22788,2559,16-01-2023 19:47,486.89
22789,2624,16-01-2023 19:48,485.23
22790,6247,16-01-2023 19:49,276.95
22791,2453,16-01-2023 19:50,867.45
22792,7700,16-01-2023 19:51,185.82
22793,6261,16-01-2023 19:52,817.52
22794,9747,16-01-2023 19:53,444.66
22795,8192,16-01-2023 19:54,825.11
22796,5832,16-01-2023 19:55,568.59
22797,5293,16-01-2023 19:56,876.17
22798,3062,16-01-2023 19:57,508.85
22799,9735,16-01-2023 19:58,125.73
22800,9580,16-01-2023 19:59,996.33
22801,1305,16-01-2023 20:00,848.1
22802,1724,16-01-2023 20:01,540.48
22803,5116,16-01-2023 20:02,956.87
22804,1102,16-01-2023 20:03,246.2
22805,6496,16-01-2023 20:04,384.68
22806,9330,16-01-2023 20:05,309.27
22807,5600,16-01-2023 20:06,183.46
22808,7052,16-01-2023 20:07,269.62
22809,9390,16-01-2023 20:08,155.26
22810,6098,16-01-2023 20:09,763.18
22811,8606,16-01-2023 20:10,101.06
22812,3957,16-01-2023 20:11,598.29
22813,8122,16-01-2023 20:12,999.37
22814,3531,16-01-2023 20:13,670.87
22815,9471,16-01-2023 20:14,121.8
22816,2280,16-01-2023 20:15,853.1
22817,7894,16-01-2023 20:16,436.68
22818,5012,16-01-2023 20:17,369.83
22819,5952,16-01-2023 20:18,749.75
22820,6549,16-01-2023 20:19,988.91
22821,9361,16-01-2023 20:20,739.79
22822,2547,16-01-2023 20:21,84.4
22823,7683,16-01-2023 20:22,985.93
22824,5944,16-01-2023 20:23,949.62
22825,5647,16-01-2023 20:24,542.66
